Date,Open,High,Low,Close,Adj Close,Volume
2016-03-09,1.650000,1.650000,1.650000,1.650000,1.344365,0
2016-03-10,1.650000,1.650000,1.650000,1.650000,1.344365,0
2016-03-11,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-14,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-15,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-16,1.660000,1.660000,1.660000,1.660000,1.352513,0
2016-03-17,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-18,1.680000,1.680000,1.680000,1.680000,1.368808,0
2016-03-21,1.690000,1.690000,1.690000,1.690000,1.376956,0
2016-03-22,1.690000,1.690000,1.690000,1.690000,1.376956,0
2016-03-23,1.680000,1.680000,1.680000,1.680000,1.368808,0
2016-03-24,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-28,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-29,1.660000,1.660000,1.660000,1.660000,1.352513,0
2016-03-30,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-03-31,1.670000,1.670000,1.670000,1.670000,1.360660,0
2016-04-01,1.670000,1.670000,1.670000,1.670000,1.368033,0
2016-04-04,1.670000,1.670000,1.670000,1.670000,1.368033,0
2016-04-05,1.660000,1.660000,1.660000,1.660000,1.359841,0
2016-04-06,1.670000,1.670000,1.670000,1.670000,1.368033,0
2016-04-07,1.670000,1.670000,1.670000,1.670000,1.368033,0
2016-04-08,1.670000,1.670000,1.670000,1.670000,1.368033,0
2016-04-11,1.680000,1.680000,1.680000,1.680000,1.376225,0
2016-04-12,1.680000,1.680000,1.680000,1.680000,1.376225,0
2016-04-13,1.700000,1.700000,1.700000,1.700000,1.392609,0
2016-04-14,1.700000,1.700000,1.700000,1.700000,1.392609,0
2016-04-15,1.700000,1.700000,1.700000,1.700000,1.392609,0
2016-04-18,1.700000,1.700000,1.700000,1.700000,1.392609,0
2016-04-19,1.710000,1.710000,1.710000,1.710000,1.400801,0
2016-04-20,1.720000,1.720000,1.720000,1.720000,1.408992,0
2016-04-21,1.720000,1.720000,1.720000,1.720000,1.408992,0
2016-04-22,1.720000,1.720000,1.720000,1.720000,1.408992,0
2016-04-25,1.720000,1.720000,1.720000,1.720000,1.408992,0
2016-04-26,1.720000,1.720000,1.720000,1.720000,1.408992,0
2016-04-27,1.730000,1.730000,1.730000,1.730000,1.417185,0
2016-04-28,1.740000,1.740000,1.740000,1.740000,1.425376,0
2016-04-29,1.740000,1.740000,1.740000,1.740000,1.425376,0
2016-05-02,1.730000,1.730000,1.730000,1.730000,1.417185,0
2016-05-03,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-04,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-05,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-06,1.710000,1.710000,1.710000,1.710000,1.408126,0
2016-05-09,1.710000,1.710000,1.710000,1.710000,1.408126,0
2016-05-10,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-11,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-12,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-13,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-16,1.730000,1.730000,1.730000,1.730000,1.424596,0
2016-05-17,1.730000,1.730000,1.730000,1.730000,1.424596,0
2016-05-18,1.730000,1.730000,1.730000,1.730000,1.424596,0
2016-05-19,1.720000,1.720000,1.720000,1.720000,1.416360,0
2016-05-20,1.730000,1.730000,1.730000,1.730000,1.424596,0
2016-05-23,1.730000,1.730000,1.730000,1.730000,1.424596,0
2016-05-24,1.740000,1.740000,1.740000,1.740000,1.432830,0
2016-05-25,1.750000,1.750000,1.750000,1.750000,1.441065,0
2016-05-26,1.750000,1.750000,1.750000,1.750000,1.441065,0
2016-05-27,1.750000,1.750000,1.750000,1.750000,1.441065,0
2016-05-31,1.750000,1.750000,1.750000,1.750000,1.441065,0
2016-06-01,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-02,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-03,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-06,1.750000,1.750000,1.750000,1.750000,1.448515,0
2016-06-07,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-08,1.770000,1.770000,1.770000,1.770000,1.465069,0
2016-06-09,1.770000,1.770000,1.770000,1.770000,1.465069,0
2016-06-10,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-13,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-14,1.750000,1.750000,1.750000,1.750000,1.448515,0
2016-06-15,1.750000,1.750000,1.750000,1.750000,1.448515,0
2016-06-16,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-17,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-20,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-21,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-22,1.770000,1.770000,1.770000,1.770000,1.465069,0
2016-06-23,1.770000,1.770000,1.770000,1.770000,1.465069,0
2016-06-24,1.750000,1.750000,1.750000,1.750000,1.448515,0
2016-06-27,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-28,1.740000,1.740000,1.740000,1.740000,1.440237,0
2016-06-29,1.760000,1.760000,1.760000,1.760000,1.456791,0
2016-06-30,1.770000,1.770000,1.770000,1.770000,1.465069,0
2016-07-01,1.770000,1.770000,1.770000,1.770000,1.472556,0
2016-07-05,1.770000,1.770000,1.770000,1.770000,1.472556,0
2016-07-06,1.770000,1.770000,1.770000,1.770000,1.472556,0
2016-07-07,1.780000,1.780000,1.780000,1.780000,1.480876,0
2016-07-08,1.790000,1.790000,1.790000,1.790000,1.489195,0
2016-07-11,1.800000,1.800000,1.800000,1.800000,1.497514,0
2016-07-12,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-13,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-14,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-15,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-18,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-19,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-20,1.820000,1.820000,1.820000,1.820000,1.514153,0
2016-07-21,1.820000,1.820000,1.820000,1.820000,1.514153,0
2016-07-22,1.820000,1.820000,1.820000,1.820000,1.514153,0
2016-07-25,1.820000,1.820000,1.820000,1.820000,1.514153,0
2016-07-26,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-27,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-28,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-07-29,1.810000,1.810000,1.810000,1.810000,1.505834,0
2016-08-01,1.800000,1.800000,1.800000,1.800000,1.504998,0
2016-08-02,1.800000,1.800000,1.800000,1.800000,1.504998,0
2016-08-03,1.800000,1.800000,1.800000,1.800000,1.504998,0
2016-08-04,1.810000,1.810000,1.810000,1.810000,1.513359,0
2016-08-05,1.810000,1.810000,1.810000,1.810000,1.513359,0
2016-08-08,1.820000,1.820000,1.820000,1.820000,1.521720,0
2016-08-09,1.820000,1.820000,1.820000,1.820000,1.521720,0
2016-08-10,1.830000,1.830000,1.830000,1.830000,1.530082,0
2016-08-11,1.830000,1.830000,1.830000,1.830000,1.530082,0
2016-08-12,1.830000,1.830000,1.830000,1.830000,1.530082,0
2016-08-15,1.830000,1.830000,1.830000,1.830000,1.530082,0
2016-08-16,1.840000,1.840000,1.840000,1.840000,1.538442,0
2016-08-17,1.840000,1.840000,1.840000,1.840000,1.538442,0
2016-08-18,1.840000,1.840000,1.840000,1.840000,1.538442,0
2016-08-19,1.840000,1.840000,1.840000,1.840000,1.538442,0
2016-08-22,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-23,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-24,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-25,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-26,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-29,1.850000,1.850000,1.850000,1.850000,1.546804,0
2016-08-30,1.860000,1.860000,1.860000,1.860000,1.555164,0
2016-08-31,1.860000,1.860000,1.860000,1.860000,1.555164,0
2016-09-01,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-02,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-06,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-07,1.860000,1.860000,1.860000,1.860000,1.562726,0
2016-09-08,1.860000,1.860000,1.860000,1.860000,1.562726,0
2016-09-09,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-12,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-13,1.840000,1.840000,1.840000,1.840000,1.545923,0
2016-09-14,1.830000,1.830000,1.830000,1.830000,1.537521,0
2016-09-15,1.840000,1.840000,1.840000,1.840000,1.545923,0
2016-09-16,1.830000,1.830000,1.830000,1.830000,1.537521,0
2016-09-19,1.840000,1.840000,1.840000,1.840000,1.545923,0
2016-09-20,1.840000,1.840000,1.840000,1.840000,1.545923,0
2016-09-21,1.840000,1.840000,1.840000,1.840000,1.545923,0
2016-09-22,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-23,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-26,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-27,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-28,1.850000,1.850000,1.850000,1.850000,1.554325,0
2016-09-29,1.860000,1.860000,1.860000,1.860000,1.562726,0
2016-09-30,1.860000,1.860000,1.860000,1.860000,1.562726,0
2016-10-03,1.860000,1.860000,1.860000,1.860000,1.569476,0
2016-10-04,1.860000,1.860000,1.860000,1.860000,1.569476,0
2016-10-05,1.860000,1.860000,1.860000,1.860000,1.569476,0
2016-10-06,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-07,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-10,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-11,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-12,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-13,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-14,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-17,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-18,1.880000,1.880000,1.880000,1.880000,1.586353,0
2016-10-19,1.880000,1.880000,1.880000,1.880000,1.586353,0
2016-10-20,1.890000,1.890000,1.890000,1.890000,1.594791,0
2016-10-21,1.890000,1.890000,1.890000,1.890000,1.594791,0
2016-10-24,1.890000,1.890000,1.890000,1.890000,1.594791,0
2016-10-25,1.890000,1.890000,1.890000,1.890000,1.594791,0
2016-10-26,1.890000,1.890000,1.890000,1.890000,1.594791,0
2016-10-27,1.880000,1.880000,1.880000,1.880000,1.586353,0
2016-10-28,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-10-31,1.870000,1.870000,1.870000,1.870000,1.577915,0
2016-11-01,1.850000,1.850000,1.850000,1.850000,1.567746,0
2016-11-02,1.840000,1.840000,1.840000,1.840000,1.559271,0
2016-11-03,1.840000,1.840000,1.840000,1.840000,1.559271,0
2016-11-04,1.840000,1.840000,1.840000,1.840000,1.559271,0
